repository,representative_commit,file,line,text,commit_occurrences,platform,core,revision,offset,read_width,moment,power_clock,locks,reset_init_order,read_side_effects,source_kind,confidence
omap5-sgx-ddk-linux,86a4ffae3458c51f0a58e44b17b7a4fd92d2b8c6,services4/srvkm/hwdefs/sgxmpdefs.h,324,#define EUR_CR_MASTER_CORE_REVISION         0x4014,6,generic SGX DDK,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,86a4ffae3458c51f0a58e44b17b7a4fd92d2b8c6,services4/srvkm/hwdefs/sgxmpdefs.h,325,#define EUR_CR_MASTER_CORE_REVISION_MAINTENANCE_MASK 0x000000FFU,6,generic SGX DDK,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,9ae0fa4998b1c624408945e062bf8fb0ea7efb9d,services4/srvkm/hwdefs/sgxmpdefs.h,325,/* Register EUR_CR_MASTER_CORE_ID */,156,generic SGX DDK,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,9ae0fa4998b1c624408945e062bf8fb0ea7efb9d,services4/srvkm/hwdefs/sgxmpdefs.h,326,#define EUR_CR_MASTER_CORE_ID               0x4010,156,generic SGX DDK,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,86a4ffae3458c51f0a58e44b17b7a4fd92d2b8c6,services4/srvkm/hwdefs/sgxmpdefs.h,326,#define EUR_CR_MASTER_CORE_REVISION_MAINTENANCE_SHIFT 0,6,generic SGX DDK,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,9ae0fa4998b1c624408945e062bf8fb0ea7efb9d,services4/srvkm/hwdefs/sgxmpdefs.h,327,#define EUR_CR_MASTER_CORE_ID_CONFIG_MULTI_MASK 0x00000001U,156,generic SGX DDK,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,86a4ffae3458c51f0a58e44b17b7a4fd92d2b8c6,services4/srvkm/hwdefs/sgxmpdefs.h,327,#define EUR_CR_MASTER_CORE_REVISION_MAINTENANCE_SIGNED 0,6,generic SGX DDK,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,9ae0fa4998b1c624408945e062bf8fb0ea7efb9d,services4/srvkm/hwdefs/sgxmpdefs.h,328,#define EUR_CR_MASTER_CORE_ID_CONFIG_MULTI_SHIFT 0,156,generic SGX DDK,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,86a4ffae3458c51f0a58e44b17b7a4fd92d2b8c6,services4/srvkm/hwdefs/sgxmpdefs.h,328,#define EUR_CR_MASTER_CORE_REVISION_MINOR_MASK 0x0000FF00U,6,generic SGX DDK,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,9ae0fa4998b1c624408945e062bf8fb0ea7efb9d,services4/srvkm/hwdefs/sgxmpdefs.h,329,#define EUR_CR_MASTER_CORE_ID_CONFIG_MULTI_SIGNED 0,156,generic SGX DDK,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,86a4ffae3458c51f0a58e44b17b7a4fd92d2b8c6,services4/srvkm/hwdefs/sgxmpdefs.h,329,#define EUR_CR_MASTER_CORE_REVISION_MINOR_SHIFT 8,6,generic SGX DDK,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,9ae0fa4998b1c624408945e062bf8fb0ea7efb9d,services4/srvkm/hwdefs/sgxmpdefs.h,330,#define EUR_CR_MASTER_CORE_ID_CONFIG_BASE_MASK 0x00000002U,156,generic SGX DDK,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,86a4ffae3458c51f0a58e44b17b7a4fd92d2b8c6,services4/srvkm/hwdefs/sgxmpdefs.h,330,#define EUR_CR_MASTER_CORE_REVISION_MINOR_SIGNED 0,6,generic SGX DDK,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,9ae0fa4998b1c624408945e062bf8fb0ea7efb9d,services4/srvkm/hwdefs/sgxmpdefs.h,331,#define EUR_CR_MASTER_CORE_ID_CONFIG_BASE_SHIFT 1,156,generic SGX DDK,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,86a4ffae3458c51f0a58e44b17b7a4fd92d2b8c6,services4/srvkm/hwdefs/sgxmpdefs.h,331,#define EUR_CR_MASTER_CORE_REVISION_MAJOR_MASK 0x00FF0000U,6,generic SGX DDK,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,9ae0fa4998b1c624408945e062bf8fb0ea7efb9d,services4/srvkm/hwdefs/sgxmpdefs.h,332,#define EUR_CR_MASTER_CORE_ID_CONFIG_BASE_SIGNED 0,156,generic SGX DDK,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,86a4ffae3458c51f0a58e44b17b7a4fd92d2b8c6,services4/srvkm/hwdefs/sgxmpdefs.h,332,#define EUR_CR_MASTER_CORE_REVISION_MAJOR_SHIFT 16,6,generic SGX DDK,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,9ae0fa4998b1c624408945e062bf8fb0ea7efb9d,services4/srvkm/hwdefs/sgxmpdefs.h,333,#define EUR_CR_MASTER_CORE_ID_CONFIG_MASK   0x000000FCU,156,generic SGX DDK,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,86a4ffae3458c51f0a58e44b17b7a4fd92d2b8c6,services4/srvkm/hwdefs/sgxmpdefs.h,333,#define EUR_CR_MASTER_CORE_REVISION_MAJOR_SIGNED 0,6,generic SGX DDK,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,9ae0fa4998b1c624408945e062bf8fb0ea7efb9d,services4/srvkm/hwdefs/sgxmpdefs.h,334,#define EUR_CR_MASTER_CORE_ID_CONFIG_SHIFT  2,156,generic SGX DDK,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,86a4ffae3458c51f0a58e44b17b7a4fd92d2b8c6,services4/srvkm/hwdefs/sgxmpdefs.h,334,#define EUR_CR_MASTER_CORE_REVISION_DESIGNER_MASK 0xFF000000U,6,generic SGX DDK,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,9ae0fa4998b1c624408945e062bf8fb0ea7efb9d,services4/srvkm/hwdefs/sgxmpdefs.h,335,#define EUR_CR_MASTER_CORE_ID_CONFIG_SIGNED 0,156,generic SGX DDK,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,86a4ffae3458c51f0a58e44b17b7a4fd92d2b8c6,services4/srvkm/hwdefs/sgxmpdefs.h,335,#define EUR_CR_MASTER_CORE_REVISION_DESIGNER_SHIFT 24,6,generic SGX DDK,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,9ae0fa4998b1c624408945e062bf8fb0ea7efb9d,services4/srvkm/hwdefs/sgxmpdefs.h,336,#define EUR_CR_MASTER_CORE_ID_CONFIG_CORES_MASK 0x00000F00U,156,generic SGX DDK,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,86a4ffae3458c51f0a58e44b17b7a4fd92d2b8c6,services4/srvkm/hwdefs/sgxmpdefs.h,336,#define EUR_CR_MASTER_CORE_REVISION_DESIGNER_SIGNED 0,6,generic SGX DDK,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,9ae0fa4998b1c624408945e062bf8fb0ea7efb9d,services4/srvkm/hwdefs/sgxmpdefs.h,337,#define EUR_CR_MASTER_CORE_ID_CONFIG_CORES_SHIFT 8,156,generic SGX DDK,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,9ae0fa4998b1c624408945e062bf8fb0ea7efb9d,services4/srvkm/hwdefs/sgxmpdefs.h,338,#define EUR_CR_MASTER_CORE_ID_CONFIG_CORES_SIGNED 0,156,generic SGX DDK,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,9ae0fa4998b1c624408945e062bf8fb0ea7efb9d,services4/srvkm/hwdefs/sgxmpdefs.h,339,#define EUR_CR_MASTER_CORE_ID_CONFIG_SLC_MASK 0x0000F000U,156,generic SGX DDK,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,9ae0fa4998b1c624408945e062bf8fb0ea7efb9d,services4/srvkm/hwdefs/sgxmpdefs.h,340,#define EUR_CR_MASTER_CORE_ID_CONFIG_SLC_SHIFT 12,156,generic SGX DDK,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,9ae0fa4998b1c624408945e062bf8fb0ea7efb9d,services4/srvkm/hwdefs/sgxmpdefs.h,341,#define EUR_CR_MASTER_CORE_ID_CONFIG_SLC_SIGNED 0,156,generic SGX DDK,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,9ae0fa4998b1c624408945e062bf8fb0ea7efb9d,services4/srvkm/hwdefs/sgxmpdefs.h,342,#define EUR_CR_MASTER_CORE_ID_ID_MASK       0xFFFF0000U,156,generic SGX DDK,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,9ae0fa4998b1c624408945e062bf8fb0ea7efb9d,services4/srvkm/hwdefs/sgxmpdefs.h,343,#define EUR_CR_MASTER_CORE_ID_ID_SHIFT      16,156,generic SGX DDK,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,9ae0fa4998b1c624408945e062bf8fb0ea7efb9d,services4/srvkm/hwdefs/sgxmpdefs.h,344,#define EUR_CR_MASTER_CORE_ID_ID_SIGNED     0,156,generic SGX DDK,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,9ae0fa4998b1c624408945e062bf8fb0ea7efb9d,services4/srvkm/hwdefs/sgxmpdefs.h,345,/* Register EUR_CR_MASTER_CORE_REVISION */,156,generic SGX DDK,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,9ae0fa4998b1c624408945e062bf8fb0ea7efb9d,services4/srvkm/hwdefs/sgxmpdefs.h,346,#define EUR_CR_MASTER_CORE_REVISION         0x4014,156,generic SGX DDK,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,9ae0fa4998b1c624408945e062bf8fb0ea7efb9d,services4/srvkm/hwdefs/sgxmpdefs.h,347,#define EUR_CR_MASTER_CORE_REVISION_MAINTENANCE_MASK 0x000000FFU,156,generic SGX DDK,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,9ae0fa4998b1c624408945e062bf8fb0ea7efb9d,services4/srvkm/hwdefs/sgxmpdefs.h,348,#define EUR_CR_MASTER_CORE_REVISION_MAINTENANCE_SHIFT 0,156,generic SGX DDK,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,9ae0fa4998b1c624408945e062bf8fb0ea7efb9d,services4/srvkm/hwdefs/sgxmpdefs.h,349,#define EUR_CR_MASTER_CORE_REVISION_MAINTENANCE_SIGNED 0,156,generic SGX DDK,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,9ae0fa4998b1c624408945e062bf8fb0ea7efb9d,services4/srvkm/hwdefs/sgxmpdefs.h,350,#define EUR_CR_MASTER_CORE_REVISION_MINOR_MASK 0x0000FF00U,156,generic SGX DDK,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,9ae0fa4998b1c624408945e062bf8fb0ea7efb9d,services4/srvkm/hwdefs/sgxmpdefs.h,351,#define EUR_CR_MASTER_CORE_REVISION_MINOR_SHIFT 8,156,generic SGX DDK,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,9ae0fa4998b1c624408945e062bf8fb0ea7efb9d,services4/srvkm/hwdefs/sgxmpdefs.h,352,#define EUR_CR_MASTER_CORE_REVISION_MINOR_SIGNED 0,156,generic SGX DDK,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,9ae0fa4998b1c624408945e062bf8fb0ea7efb9d,services4/srvkm/hwdefs/sgxmpdefs.h,353,#define EUR_CR_MASTER_CORE_REVISION_MAJOR_MASK 0x00FF0000U,156,generic SGX DDK,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,9ae0fa4998b1c624408945e062bf8fb0ea7efb9d,services4/srvkm/hwdefs/sgxmpdefs.h,354,#define EUR_CR_MASTER_CORE_REVISION_MAJOR_SHIFT 16,156,generic SGX DDK,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,9ae0fa4998b1c624408945e062bf8fb0ea7efb9d,services4/srvkm/hwdefs/sgxmpdefs.h,355,#define EUR_CR_MASTER_CORE_REVISION_MAJOR_SIGNED 0,156,generic SGX DDK,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,9ae0fa4998b1c624408945e062bf8fb0ea7efb9d,services4/srvkm/hwdefs/sgxmpdefs.h,356,#define EUR_CR_MASTER_CORE_REVISION_DESIGNER_MASK 0xFF000000U,156,generic SGX DDK,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,9ae0fa4998b1c624408945e062bf8fb0ea7efb9d,services4/srvkm/hwdefs/sgxmpdefs.h,357,#define EUR_CR_MASTER_CORE_REVISION_DESIGNER_SHIFT 24,156,generic SGX DDK,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,9ae0fa4998b1c624408945e062bf8fb0ea7efb9d,services4/srvkm/hwdefs/sgxmpdefs.h,358,#define EUR_CR_MASTER_CORE_REVISION_DESIGNER_SIGNED 0,156,generic SGX DDK,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,86a4ffae3458c51f0a58e44b17b7a4fd92d2b8c6,services4/system/omap4/sysconfig.c,293,								  EUR_CR_CORE_REVISION);,6,omap4,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,UNKNOWN for this occurrence; canonical paths traced in audit,version/debug context; see canonical audit,UNKNOWN for Poulsbo,UNKNOWN for Poulsbo,UNKNOWN for Poulsbo,UNKNOWN,C expression; not necessarily a read,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,86a4ffae3458c51f0a58e44b17b7a4fd92d2b8c6,services4/system/omap4/sysconfig.c,302,						  (IMG_UINT)((ui32SGXRevision & EUR_CR_CORE_REVISION_MAJOR_MASK),6,omap4,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,UNKNOWN for this occurrence; canonical paths traced in audit,version/debug context; see canonical audit,UNKNOWN for Poulsbo,UNKNOWN for Poulsbo,UNKNOWN for Poulsbo,UNKNOWN,C expression; not necessarily a read,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,86a4ffae3458c51f0a58e44b17b7a4fd92d2b8c6,services4/system/omap4/sysconfig.c,303,"							>> EUR_CR_CORE_REVISION_MAJOR_SHIFT),",6,omap4,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,UNKNOWN for this occurrence; canonical paths traced in audit,version/debug context; see canonical audit,UNKNOWN for Poulsbo,UNKNOWN for Poulsbo,UNKNOWN for Poulsbo,UNKNOWN,C expression; not necessarily a read,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,86a4ffae3458c51f0a58e44b17b7a4fd92d2b8c6,services4/system/omap4/sysconfig.c,304,						  (IMG_UINT)((ui32SGXRevision & EUR_CR_CORE_REVISION_MINOR_MASK),6,omap4,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,UNKNOWN for this occurrence; canonical paths traced in audit,version/debug context; see canonical audit,UNKNOWN for Poulsbo,UNKNOWN for Poulsbo,UNKNOWN for Poulsbo,UNKNOWN,C expression; not necessarily a read,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,86a4ffae3458c51f0a58e44b17b7a4fd92d2b8c6,services4/system/omap4/sysconfig.c,305,"							>> EUR_CR_CORE_REVISION_MINOR_SHIFT),",6,omap4,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,UNKNOWN for this occurrence; canonical paths traced in audit,version/debug context; see canonical audit,UNKNOWN for Poulsbo,UNKNOWN for Poulsbo,UNKNOWN for Poulsbo,UNKNOWN,C expression; not necessarily a read,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,86a4ffae3458c51f0a58e44b17b7a4fd92d2b8c6,services4/system/omap4/sysconfig.c,306,						  (IMG_UINT)((ui32SGXRevision & EUR_CR_CORE_REVISION_MAINTENANCE_MASK),6,omap4,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,UNKNOWN for this occurrence; canonical paths traced in audit,version/debug context; see canonical audit,UNKNOWN for Poulsbo,UNKNOWN for Poulsbo,UNKNOWN for Poulsbo,UNKNOWN,C expression; not necessarily a read,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,86a4ffae3458c51f0a58e44b17b7a4fd92d2b8c6,services4/system/omap4/sysconfig.c,307,							>> EUR_CR_CORE_REVISION_MAINTENANCE_SHIFT),6,omap4,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,UNKNOWN for this occurrence; canonical paths traced in audit,version/debug context; see canonical audit,UNKNOWN for Poulsbo,UNKNOWN for Poulsbo,UNKNOWN for Poulsbo,UNKNOWN,C expression; not necessarily a read,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,86a4ffae3458c51f0a58e44b17b7a4fd92d2b8c6,services4/system/omap5/sysconfig.c,313,								  EUR_CR_CORE_REVISION);,6,omap5,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,UNKNOWN for this occurrence; canonical paths traced in audit,version/debug context; see canonical audit,UNKNOWN for Poulsbo,UNKNOWN for Poulsbo,UNKNOWN for Poulsbo,UNKNOWN,C expression; not necessarily a read,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,86a4ffae3458c51f0a58e44b17b7a4fd92d2b8c6,services4/system/omap5/sysconfig.c,324,						  (IMG_UINT)((ui32SGXRevision & EUR_CR_CORE_REVISION_MAJOR_MASK),6,omap5,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,UNKNOWN for this occurrence; canonical paths traced in audit,version/debug context; see canonical audit,UNKNOWN for Poulsbo,UNKNOWN for Poulsbo,UNKNOWN for Poulsbo,UNKNOWN,C expression; not necessarily a read,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,86a4ffae3458c51f0a58e44b17b7a4fd92d2b8c6,services4/system/omap5/sysconfig.c,325,"							>> EUR_CR_CORE_REVISION_MAJOR_SHIFT),",6,omap5,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,UNKNOWN for this occurrence; canonical paths traced in audit,version/debug context; see canonical audit,UNKNOWN for Poulsbo,UNKNOWN for Poulsbo,UNKNOWN for Poulsbo,UNKNOWN,C expression; not necessarily a read,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,86a4ffae3458c51f0a58e44b17b7a4fd92d2b8c6,services4/system/omap5/sysconfig.c,326,						  (IMG_UINT)((ui32SGXRevision & EUR_CR_CORE_REVISION_MINOR_MASK),6,omap5,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,UNKNOWN for this occurrence; canonical paths traced in audit,version/debug context; see canonical audit,UNKNOWN for Poulsbo,UNKNOWN for Poulsbo,UNKNOWN for Poulsbo,UNKNOWN,C expression; not necessarily a read,UNKNOWN hardware applicability/read-safety
